parcel_id,village,lat,lon,elevation_m,slope_deg,slope_score,lulc_class,lulc_name,lulc_score,ghi_kwh_m2_yr,pv_yield_kwh_kwp,ghi_score,ghi_daily,temp_c,temp_score,power_dist_km,power_score,road_dist_km,road_score,sources
KLK-0001,Vriddhachalam,11.62,78.63,264.0,0.0,4,40,Cropland,3,1968.4,1461.0,3,5.442,26.84,2,1.394,4,0.368,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0002,Vriddhachalam,11.62,78.66684,264.0,0.24,4,40,Cropland,3,1968.4,1461.0,3,5.442,26.84,2,0.05,4,0.204,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0003,Vriddhachalam,11.62,78.70368,230.0,0.52,4,40,Cropland,3,1990.8,1469.0,4,5.442,26.84,2,1.236,4,0.036,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0004,Vriddhachalam,11.62,78.74053,191.0,0.35,4,40,Cropland,3,1990.8,1469.0,4,5.442,26.84,2,1.406,4,0.361,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0005,Vriddhachalam,11.62,78.77737,181.0,0.26,4,40,Cropland,3,1976.5,1458.0,3,5.442,26.84,2,1.22,4,0.383,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0006,Vriddhachalam,11.62,78.81421,155.0,0.19,4,40,Cropland,3,1976.5,1458.0,3,5.442,26.84,2,1.078,4,0.29,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0007,Vriddhachalam,11.62,78.85105,155.0,0.12,4,40,Cropland,3,1976.5,1457.0,3,5.442,26.84,2,1.047,4,0.2,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0008,Vriddhachalam,11.62,78.88789,138.0,0.28,4,40,Cropland,3,1976.5,1457.0,3,5.442,26.84,2,0.311,4,0.269,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0009,Vriddhachalam,11.62,78.92474,116.0,0.24,4,40,Cropland,3,1976.5,1458.0,3,5.442,26.84,2,3.48,3,0.46,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0010,Vriddhachalam,11.62,78.96158,104.0,0.11,4,30,Grassland,3,1976.5,1458.0,3,5.442,26.84,2,6.89,2,0.272,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0011,Vriddhachalam,11.62,78.99842,100.0,0.03,4,50,Built-up,1,1950.7,1440.0,2,5.401,26.84,2,9.6,2,0.186,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0012,Vriddhachalam,11.62,79.03526,100.0,0.09,4,40,Cropland,3,1950.7,1440.0,2,5.401,26.84,2,7.158,2,0.089,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0013,Vriddhachalam,11.62,79.07211,88.0,0.14,4,40,Cropland,3,1950.7,1440.0,2,5.401,28.12,1,6.609,2,0.784,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0014,Pennadam,11.62,79.10895,80.0,0.08,4,40,Cropland,3,1950.7,1440.0,2,5.401,28.12,1,8.294,2,0.821,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0015,Pennadam,11.62,79.14579,77.0,0.02,4,10,Tree cover,2,1950.7,1440.0,2,5.401,28.12,1,11.264,1,0.722,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0016,Pennadam,11.62,79.18263,77.0,0.04,4,40,Cropland,3,1950.7,1440.0,2,5.401,28.12,1,8.961,2,0.438,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0017,Pennadam,11.62,79.21947,72.0,0.02,4,40,Cropland,3,1950.6,1442.0,2,5.401,28.12,1,5.793,2,1.811,3,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0018,Pennadam,11.62,79.25632,74.0,0.04,4,40,Cropland,3,1950.6,1442.0,2,5.401,28.12,1,2.359,3,0.249,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0019,Pennadam,11.62,79.29316,67.0,0.05,4,40,Cropland,3,1936.5,1433.0,1,5.401,28.12,1,0.824,4,0.265,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0020,Pennadam,11.62,79.33,67.0,0.0,4,40,Cropland,3,1936.5,1433.0,1,5.401,28.12,1,0.089,4,1.744,3,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0021,Vriddhachalam,11.64421,78.63,264.0,6.39,3,10,Tree cover,2,1968.4,1461.0,3,5.442,26.84,2,1.14,4,0.707,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0022,Vriddhachalam,11.64421,78.66684,264.0,6.4,3,10,Tree cover,2,1968.4,1461.0,3,5.442,26.84,2,2.241,3,1.222,3,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0023,Vriddhachalam,11.64421,78.70368,230.0,3.56,3,20,Shrubland,3,1990.8,1469.0,4,5.442,26.84,2,3.888,3,0.551,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0024,Vriddhachalam,11.64421,78.74053,191.0,2.57,4,40,Cropland,3,1990.8,1469.0,4,5.442,26.84,2,4.053,3,0.338,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0025,Vriddhachalam,11.64421,78.77737,181.0,0.4,4,40,Cropland,3,1976.5,1458.0,3,5.442,26.84,2,3.166,3,0.121,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0026,Vriddhachalam,11.64421,78.81421,155.0,0.2,4,40,Cropland,3,1976.5,1458.0,3,5.442,26.84,2,0.958,4,0.032,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0027,Vriddhachalam,11.64421,78.85105,155.0,0.14,4,40,Cropland,3,1976.5,1457.0,3,5.442,26.84,2,0.214,4,0.061,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0028,Vriddhachalam,11.64421,78.88789,138.0,0.28,4,40,Cropland,3,1976.5,1457.0,3,5.442,26.84,2,0.386,4,0.254,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0029,Vriddhachalam,11.64421,78.92474,116.0,0.28,4,40,Cropland,3,1976.5,1458.0,3,5.442,26.84,2,3.667,3,0.659,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0030,Vriddhachalam,11.64421,78.96158,104.0,0.17,4,40,Cropland,3,1976.5,1458.0,3,5.442,26.84,2,7.717,2,0.525,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0031,Vriddhachalam,11.64421,78.99842,100.0,0.03,4,40,Cropland,3,1950.7,1440.0,2,5.401,26.84,2,8.022,2,0.254,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0032,Vriddhachalam,11.64421,79.03526,100.0,0.09,4,40,Cropland,3,1950.7,1440.0,2,5.401,26.84,2,4.84,3,0.426,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0033,Vriddhachalam,11.64421,79.07211,88.0,0.15,4,40,Cropland,3,1950.7,1440.0,2,5.401,28.12,1,3.986,3,0.183,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0034,Pennadam,11.64421,79.10895,80.0,0.18,4,40,Cropland,3,1950.7,1440.0,2,5.401,28.12,1,6.378,2,0.533,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0035,Pennadam,11.64421,79.14579,77.0,0.11,4,20,Shrubland,3,1950.7,1440.0,2,5.401,28.12,1,9.774,2,0.159,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0036,Pennadam,11.64421,79.18263,77.0,0.11,4,40,Cropland,3,1950.7,1440.0,2,5.401,28.12,1,7.964,2,0.044,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0037,Pennadam,11.64421,79.21947,72.0,0.15,4,40,Cropland,3,1950.6,1442.0,2,5.401,28.12,1,4.085,3,0.414,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0038,Pennadam,11.64421,79.25632,74.0,0.04,4,40,Cropland,3,1950.6,1442.0,2,5.401,28.12,1,1.266,4,0.206,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0039,Pennadam,11.64421,79.29316,67.0,0.08,4,40,Cropland,3,1936.5,1433.0,1,5.401,28.12,1,0.209,4,0.665,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0040,Pennadam,11.64421,79.33,67.0,0.06,4,40,Cropland,3,1936.5,1433.0,1,5.401,28.12,1,2.694,3,0.02,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0041,Thirukoilur,11.66842,78.63,868.0,6.39,3,10,Tree cover,2,1968.4,1461.0,3,5.442,26.84,2,3.752,3,0.032,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0042,Thirukoilur,11.66842,78.66684,868.0,6.75,3,20,Shrubland,3,1968.4,1461.0,3,5.442,26.84,2,4.672,3,3.323,2,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0043,Thirukoilur,11.66842,78.70368,562.0,4.7,3,10,Tree cover,2,1990.8,1469.0,4,5.442,26.84,2,6.509,2,0.556,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0044,Thirukoilur,11.66842,78.74053,431.0,3.58,3,10,Tree cover,2,1990.8,1469.0,4,5.442,26.84,2,6.732,2,0.092,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0045,Thirukoilur,11.66842,78.77737,210.0,1.94,4,40,Cropland,3,1976.5,1458.0,3,5.442,26.84,2,5.524,2,0.207,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0046,Thirukoilur,11.66842,78.81421,162.0,0.35,4,40,Cropland,3,1976.5,1458.0,3,5.442,26.84,2,3.111,3,0.112,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0047,Thirukoilur,11.66842,78.85105,162.0,0.19,4,40,Cropland,3,1976.5,1457.0,3,5.442,26.84,2,0.804,4,0.269,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0048,Thirukoilur,11.66842,78.88789,138.0,0.24,4,40,Cropland,3,1976.5,1457.0,3,5.442,26.84,2,0.743,4,0.705,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0049,Thirukoilur,11.66842,78.92474,129.0,0.21,4,40,Cropland,3,1976.5,1458.0,3,5.442,26.84,2,3.479,3,0.211,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0050,Thirukoilur,11.66842,78.96158,116.0,0.24,4,40,Cropland,3,1976.5,1458.0,3,5.442,26.84,2,6.886,2,0.453,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0051,Rishivandiyam,11.66842,78.99842,100.0,0.11,4,10,Tree cover,2,1950.7,1440.0,2,5.401,26.84,2,7.14,2,0.959,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0052,Rishivandiyam,11.66842,79.03526,100.0,0.05,4,40,Cropland,3,1950.7,1440.0,2,5.401,26.84,2,3.172,3,0.065,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0053,Rishivandiyam,11.66842,79.07211,93.0,0.06,4,40,Cropland,3,1950.7,1440.0,2,5.401,28.12,1,1.541,4,0.193,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0054,Rishivandiyam,11.66842,79.10895,95.0,0.17,4,10,Tree cover,2,1950.7,1440.0,2,5.401,28.12,1,5.048,2,0.19,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0055,Rishivandiyam,11.66842,79.14579,87.0,0.12,4,60,Bare/sparse veg,4,1950.7,1440.0,2,5.401,28.12,1,7.828,2,0.253,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0056,Rishivandiyam,11.66842,79.18263,87.0,0.11,4,30,Grassland,3,1950.7,1440.0,2,5.401,28.12,1,7.809,2,0.312,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0057,Rishivandiyam,11.66842,79.21947,86.0,0.18,4,20,Shrubland,3,1950.6,1442.0,2,5.401,28.12,1,3.722,3,0.699,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0058,Rishivandiyam,11.66842,79.25632,74.0,0.09,4,40,Cropland,3,1950.6,1442.0,2,5.401,28.12,1,0.123,4,0.286,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0059,Rishivandiyam,11.66842,79.29316,73.0,0.06,4,40,Cropland,3,1936.5,1433.0,1,5.401,28.12,1,2.045,3,0.743,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0060,Rishivandiyam,11.66842,79.33,73.0,0.06,4,20,Shrubland,3,1936.5,1433.0,1,5.401,28.12,1,3.791,3,1.183,3,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0061,Thirukoilur,11.69263,78.63,868.0,1.59,4,10,Tree cover,2,1990.6,1487.0,4,5.442,26.84,2,6.427,2,0.297,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
